% of Delayed Flights,Airport Code,Airport Name,Carrier Code,Carrier Name,City,Date,Minutes of Delay per Flight,Minutes of Delay,Number of Flights,Number of Records,Ontime Category,State
1,LAX,Los Angeles International,B6,JetBlue,Los Angeles,4/1/13,66,114,1.72,1,Delayed by Weather,CA
1,SFO,San Francisco International,B6,JetBlue,San Francisco,4/1/13,200,30,0.15,1,Delayed by Weather,CA
1,DEN,Denver International,B6,JetBlue,Denver,4/1/13,45,31,0.69,1,Delayed by Weather,CO
1,MCO,Orlando International,B6,JetBlue,Orlando,4/1/13,159,579,3.64,1,Delayed by Weather,FL
1,ORD,Chicago O'Hare International,B6,JetBlue,Chicago,4/1/13,279,156,0.56,1,Delayed by Weather,IL
1,BOS,Logan International,B6,JetBlue,Boston,4/1/13,85,629,7.44,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,B6,JetBlue,Baltimore,4/1/13,72,93,1.3,1,Delayed by Weather,MD
1,CLT,Charlotte Douglas International,B6,JetBlue,Charlotte,4/1/13,379,53,0.14,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,B6,JetBlue,Newark,4/1/13,67,190,2.84,1,Delayed by Weather,NJ
1,LAS,McCarran International,B6,JetBlue,Las Vegas,4/1/13,62,67,1.08,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,B6,JetBlue,New York,4/1/13,63,626,9.98,1,Delayed by Weather,NY
1,LGA,LaGuardia,B6,JetBlue,New York,4/1/13,36,118,3.24,1,Delayed by Weather,NY
1,SLC,Salt Lake City International,B6,JetBlue,Salt Lake City,4/1/13,133,8,0.06,1,Delayed by Weather,UT
1,PHX,Phoenix Sky Harbor International,DL,Delta,Phoenix,4/1/13,180,319,1.77,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,DL,Delta,Los Angeles,4/1/13,64,296,4.63,1,Delayed by Weather,CA
1,SFO,San Francisco International,DL,Delta,San Francisco,4/1/13,70,141,2.01,1,Delayed by Weather,CA
1,DEN,Denver International,DL,Delta,Denver,4/1/13,105,390,3.72,1,Delayed by Weather,CO
1,MCO,Orlando International,DL,Delta,Orlando,4/1/13,73,451,6.22,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,DL,Delta,Atlanta,4/1/13,92,4758,51.58,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,DL,Delta,Chicago,4/1/13,114,643,5.65,1,Delayed by Weather,IL
1,BOS,Logan International,DL,Delta,Boston,4/1/13,42,83,2,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,DL,Delta,Baltimore,4/1/13,38,36,0.94,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,DL,Delta,Detroit,4/1/13,80,1301,16.24,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,DL,Delta,Minneapolis,4/1/13,143,4676,32.61,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,DL,Delta,Charlotte,4/1/13,58,199,3.46,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,DL,Delta,Newark,4/1/13,111,228,2.06,1,Delayed by Weather,NJ
1,LAS,McCarran International,DL,Delta,Las Vegas,4/1/13,97,387,3.98,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,DL,Delta,New York,4/1/13,164,1117,6.81,1,Delayed by Weather,NY
1,LGA,LaGuardia,DL,Delta,New York,4/1/13,61,519,8.49,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,DL,Delta,Dallas/Fort Worth,4/1/13,41,89,2.15,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,DL,Delta,Houston,4/1/13,77,199,2.58,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,DL,Delta,Salt Lake City,4/1/13,77,356,4.64,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,DL,Delta,Seattle,4/1/13,66,211,3.19,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,EV,ExpressJet,Phoenix,4/1/13,68,38,0.56,1,Delayed by Weather,AZ
1,DEN,Denver International,EV,ExpressJet,Denver,4/1/13,122,763,6.23,1,Delayed by Weather,CO
1,ATL,Hartsfield-Jackson Atlanta,EV,ExpressJet,Atlanta,4/1/13,102,4905,48.08,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,EV,ExpressJet,Chicago,4/1/13,172,2683,15.63,1,Delayed by Weather,IL
1,BWI,Baltimore/Washington International,EV,ExpressJet,Baltimore,4/1/13,72,144,2,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,EV,ExpressJet,Detroit,4/1/13,75,810,10.8,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,EV,ExpressJet,Minneapolis,4/1/13,238,95,0.4,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,EV,ExpressJet,Charlotte,4/1/13,146,618,4.22,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,EV,ExpressJet,Newark,4/1/13,67,527,7.83,1,Delayed by Weather,NJ
1,JFK,John F. Kennedy International,EV,ExpressJet,New York,4/1/13,82,61,0.74,1,Delayed by Weather,NY
1,LGA,LaGuardia,EV,ExpressJet,New York,4/1/13,93,1159,12.43,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,EV,ExpressJet,Dallas/Fort Worth,4/1/13,85,306,3.61,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,EV,ExpressJet,Houston,4/1/13,113,2929,25.94,1,Delayed by Weather,TX
1,PHX,Phoenix Sky Harbor International,F9,Frontier,Phoenix,4/1/13,200,6,0.03,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,F9,Frontier,Los Angeles,4/1/13,56,14,0.25,1,Delayed by Weather,CA
1,SFO,San Francisco International,F9,Frontier,San Francisco,4/1/13,155,68,0.44,1,Delayed by Weather,CA
1,DEN,Denver International,F9,Frontier,Denver,4/1/13,206,1688,8.2,1,Delayed by Weather,CO
1,MCO,Orlando International,F9,Frontier,Orlando,4/1/13,130,198,1.52,1,Delayed by Weather,FL
1,DTW,Detroit Metro Wayne County,F9,Frontier,Detroit,4/1/13,15,14,0.93,1,Delayed by Weather,MI
1,LAS,McCarran International,F9,Frontier,Las Vegas,4/1/13,18,9,0.5,1,Delayed by Weather,NV
1,DFW,Dallas/Fort Worth International,F9,Frontier,Dallas/Fort Worth,4/1/13,35,13,0.37,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,F9,Frontier,Houston,4/1/13,236,33,0.14,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,F9,Frontier,Salt Lake City,4/1/13,119,19,0.16,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,F9,Frontier,Seattle,4/1/13,50,6,0.12,1,Delayed by Weather,WA
1,LAX,Los Angeles International,FL,AirTran,Los Angeles,4/1/13,95,57,0.6,1,Delayed by Weather,CA
1,MCO,Orlando International,FL,AirTran,Orlando,4/1/13,48,26,0.54,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,FL,AirTran,Atlanta,4/1/13,56,444,7.92,1,Delayed by Weather,GA
1,BOS,Logan International,FL,AirTran,Boston,4/1/13,31,31,1,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,FL,AirTran,Baltimore,4/1/13,49,118,2.41,1,Delayed by Weather,MD
1,LGA,LaGuardia,FL,AirTran,New York,4/1/13,163,129,0.79,1,Delayed by Weather,NY
1,LAX,Los Angeles International,MQ,A. Eagle,Los Angeles,4/1/13,61,322,5.26,1,Delayed by Weather,CA
1,DEN,Denver International,MQ,A. Eagle,Denver,4/1/13,101,1026,10.16,1,Delayed by Weather,CO
1,ATL,Hartsfield-Jackson Atlanta,MQ,A. Eagle,Atlanta,4/1/13,86,1660,19.25,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,MQ,A. Eagle,Chicago,4/1/13,145,9332,64.29,1,Delayed by Weather,IL
1,BWI,Baltimore/Washington International,MQ,A. Eagle,Baltimore,4/1/13,115,750,6.52,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,MQ,A. Eagle,Detroit,4/1/13,88,1413,15.97,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,MQ,A. Eagle,Minneapolis,4/1/13,78,569,7.33,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,MQ,A. Eagle,Charlotte,4/1/13,57,928,16.33,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,MQ,A. Eagle,Newark,4/1/13,93,1836,19.65,1,Delayed by Weather,NJ
1,JFK,John F. Kennedy International,MQ,A. Eagle,New York,4/1/13,196,774,3.94,1,Delayed by Weather,NY
1,LGA,LaGuardia,MQ,A. Eagle,New York,4/1/13,197,1984,10.05,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,MQ,A. Eagle,Dallas/Fort Worth,4/1/13,113,9698,85.74,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,MQ,A. Eagle,Houston,4/1/13,120,1094,9.12,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,MQ,A. Eagle,Salt Lake City,4/1/13,84,341,4.04,1,Delayed by Weather,UT
1,PHX,Phoenix Sky Harbor International,OO,SkyWest,Phoenix,4/1/13,42,5,0.12,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,OO,SkyWest,Los Angeles,4/1/13,50,554,11.02,1,Delayed by Weather,CA
1,SFO,San Francisco International,OO,SkyWest,San Francisco,4/1/13,63,253,4,1,Delayed by Weather,CA
1,DEN,Denver International,OO,SkyWest,Denver,4/1/13,77,1353,17.54,1,Delayed by Weather,CO
1,ATL,Hartsfield-Jackson Atlanta,OO,SkyWest,Atlanta,4/1/13,69,122,1.77,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,OO,SkyWest,Chicago,4/1/13,106,575,5.4,1,Delayed by Weather,IL
1,DTW,Detroit Metro Wayne County,OO,SkyWest,Detroit,4/1/13,326,287,0.88,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,OO,SkyWest,Minneapolis,4/1/13,108,1920,17.82,1,Delayed by Weather,MN
1,LAS,McCarran International,OO,SkyWest,Las Vegas,4/1/13,15,9,0.6,1,Delayed by Weather,NV
1,DFW,Dallas/Fort Worth International,OO,SkyWest,Dallas/Fort Worth,4/1/13,47,23,0.49,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,OO,SkyWest,Houston,4/1/13,80,637,8,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,OO,SkyWest,Salt Lake City,4/1/13,88,520,5.93,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,OO,SkyWest,Seattle,4/1/13,30,31,1.04,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,UA,United,Phoenix,4/1/13,108,110,1.02,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,UA,United,Los Angeles,4/1/13,91,1157,12.69,1,Delayed by Weather,CA
1,SFO,San Francisco International,UA,United,San Francisco,4/1/13,126,2337,18.56,1,Delayed by Weather,CA
1,DEN,Denver International,UA,United,Denver,4/1/13,101,1454,14.38,1,Delayed by Weather,CO
1,MCO,Orlando International,UA,United,Orlando,4/1/13,69,433,6.25,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,UA,United,Atlanta,4/1/13,51,35,0.69,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,UA,United,Chicago,4/1/13,203,2405,11.82,1,Delayed by Weather,IL
1,BOS,Logan International,UA,United,Boston,4/1/13,149,929,6.24,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,UA,United,Baltimore,4/1/13,22,36,1.67,1,Delayed by Weather,MD
1,MSP,Minneapolis-St Paul International,UA,United,Minneapolis,4/1/13,87,193,2.21,1,Delayed by Weather,MN
1,EWR,Newark Liberty International,UA,United,Newark,4/1/13,88,999,11.33,1,Delayed by Weather,NJ
1,LAS,McCarran International,UA,United,Las Vegas,4/1/13,76,444,5.84,1,Delayed by Weather,NV
1,LGA,LaGuardia,UA,United,New York,4/1/13,93,554,5.96,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,UA,United,Dallas/Fort Worth,4/1/13,117,117,1,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,UA,United,Houston,4/1/13,70,1995,28.44,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,UA,United,Salt Lake City,4/1/13,55,48,0.87,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,UA,United,Seattle,4/1/13,72,483,6.75,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,US,US Airways,Phoenix,4/1/13,55,371,6.74,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,US,US Airways,Los Angeles,4/1/13,20,1,0.05,1,Delayed by Weather,CA
1,SFO,San Francisco International,US,US Airways,San Francisco,4/1/13,75,27,0.36,1,Delayed by Weather,CA
1,DEN,Denver International,US,US Airways,Denver,4/1/13,18,7,0.39,1,Delayed by Weather,CO
1,MCO,Orlando International,US,US Airways,Orlando,4/1/13,124,157,1.27,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,US,US Airways,Atlanta,4/1/13,95,20,0.21,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,US,US Airways,Chicago,4/1/13,150,222,1.48,1,Delayed by Weather,IL
1,BOS,Logan International,US,US Airways,Boston,4/1/13,71,122,1.73,1,Delayed by Weather,MA
1,DTW,Detroit Metro Wayne County,US,US Airways,Detroit,4/1/13,38,6,0.16,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,US,US Airways,Minneapolis,4/1/13,33,1,0.03,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,US,US Airways,Charlotte,4/1/13,99,1375,13.85,1,Delayed by Weather,NC
1,LAS,McCarran International,US,US Airways,Las Vegas,4/1/13,132,153,1.16,1,Delayed by Weather,NV
1,LGA,LaGuardia,US,US Airways,New York,4/1/13,97,72,0.74,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,US,US Airways,Dallas/Fort Worth,4/1/13,52,12,0.23,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,US,US Airways,Houston,4/1/13,38,15,0.39,1,Delayed by Weather,TX
1,SEA,Seattle/Tacoma International,US,US Airways,Seattle,4/1/13,189,153,0.81,1,Delayed by Weather,WA
1,LAX,Los Angeles International,VX,Virgin,Los Angeles,4/1/13,31,879,28.47,1,Delayed by Weather,CA
1,SFO,San Francisco International,VX,Virgin,San Francisco,4/1/13,43,1060,24.51,1,Delayed by Weather,CA
1,ORD,Chicago O'Hare International,VX,Virgin,Chicago,4/1/13,99,71,0.72,1,Delayed by Weather,IL
1,BOS,Logan International,VX,Virgin,Boston,4/1/13,39,131,3.4,1,Delayed by Weather,MA
1,EWR,Newark Liberty International,VX,Virgin,Newark,4/1/13,35,181,5.15,1,Delayed by Weather,NJ
1,LAS,McCarran International,VX,Virgin,Las Vegas,4/1/13,22,25,1.13,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,VX,Virgin,New York,4/1/13,32,580,18.07,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,VX,Virgin,Dallas/Fort Worth,4/1/13,29,50,1.71,1,Delayed by Weather,TX
1,SEA,Seattle/Tacoma International,VX,Virgin,Seattle,4/1/13,21,120,5.69,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,WN,Southwest,Phoenix,4/1/13,72,818,11.39,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,WN,Southwest,Los Angeles,4/1/13,126,780,6.19,1,Delayed by Weather,CA
1,SFO,San Francisco International,WN,Southwest,San Francisco,4/1/13,68,950,13.87,1,Delayed by Weather,CA
1,DEN,Denver International,WN,Southwest,Denver,4/1/13,90,8643,96.02,1,Delayed by Weather,CO
1,MCO,Orlando International,WN,Southwest,Orlando,4/1/13,63,797,12.62,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,WN,Southwest,Atlanta,4/1/13,122,470,3.85,1,Delayed by Weather,GA
1,BOS,Logan International,WN,Southwest,Boston,4/1/13,63,178,2.83,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,WN,Southwest,Baltimore,4/1/13,77,1833,23.72,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,WN,Southwest,Detroit,4/1/13,224,669,2.98,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,WN,Southwest,Minneapolis,4/1/13,102,794,7.8,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,WN,Southwest,Charlotte,4/1/13,72,225,3.14,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,WN,Southwest,Newark,4/1/13,59,921,15.5,1,Delayed by Weather,NJ
1,LAS,McCarran International,WN,Southwest,Las Vegas,4/1/13,45,494,10.86,1,Delayed by Weather,NV
1,LGA,LaGuardia,WN,Southwest,New York,4/1/13,85,1049,12.31,1,Delayed by Weather,NY
1,SLC,Salt Lake City International,WN,Southwest,Salt Lake City,4/1/13,30,54,1.79,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,WN,Southwest,Seattle,4/1/13,100,20,0.2,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,YV,Mesa,Phoenix,4/1/13,63,63,1,1,Delayed by Weather,AZ
1,ATL,Hartsfield-Jackson Atlanta,YV,Mesa,Atlanta,4/1/13,56,36,0.64,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,YV,Mesa,Chicago,4/1/13,72,72,1,1,Delayed by Weather,IL
1,CLT,Charlotte Douglas International,YV,Mesa,Charlotte,4/1/13,122,548,4.51,1,Delayed by Weather,NC
1,ATL,Hartsfield-Jackson Atlanta,9E,Pinnacle,Atlanta,5/1/13,168,256,1.52,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,9E,Pinnacle,Chicago,5/1/13,16,11,0.69,1,Delayed by Weather,IL
1,BWI,Baltimore/Washington International,9E,Pinnacle,Baltimore,5/1/13,19,6,0.32,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,9E,Pinnacle,Detroit,5/1/13,101,1632,16.2,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,9E,Pinnacle,Minneapolis,5/1/13,112,1889,16.8,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,9E,Pinnacle,Charlotte,5/1/13,18,33,1.81,1,Delayed by Weather,NC
1,JFK,John F. Kennedy International,9E,Pinnacle,New York,5/1/13,87,914,10.47,1,Delayed by Weather,NY
1,LGA,LaGuardia,9E,Pinnacle,New York,5/1/13,72,282,3.94,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,9E,Pinnacle,Dallas/Fort Worth,5/1/13,131,400,3.06,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,9E,Pinnacle,Salt Lake City,5/1/13,57,4,0.07,1,Delayed by Weather,UT
1,PHX,Phoenix Sky Harbor International,AA,American,Phoenix,5/1/13,106,1094,10.28,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,AA,American,Los Angeles,5/1/13,77,2428,31.47,1,Delayed by Weather,CA
1,SFO,San Francisco International,AA,American,San Francisco,5/1/13,81,837,10.34,1,Delayed by Weather,CA
1,DEN,Denver International,AA,American,Denver,5/1/13,56,178,3.16,1,Delayed by Weather,CO
1,MCO,Orlando International,AA,American,Orlando,5/1/13,83,733,8.83,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,AA,American,Atlanta,5/1/13,75,369,4.95,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,AA,American,Chicago,5/1/13,74,2018,27.14,1,Delayed by Weather,IL
1,BOS,Logan International,AA,American,Boston,5/1/13,67,339,5.08,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,AA,American,Baltimore,5/1/13,66,92,1.39,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,AA,American,Detroit,5/1/13,84,284,3.37,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,AA,American,Minneapolis,5/1/13,104,735,7.08,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,AA,American,Charlotte,5/1/13,57,123,2.16,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,AA,American,Newark,5/1/13,116,58,0.5,1,Delayed by Weather,NJ
1,LAS,McCarran International,AA,American,Las Vegas,5/1/13,94,521,5.55,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,AA,American,New York,5/1/13,82,306,3.75,1,Delayed by Weather,NY
1,LGA,LaGuardia,AA,American,New York,5/1/13,54,569,10.51,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,AA,American,Dallas/Fort Worth,5/1/13,121,7360,60.72,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,AA,American,Houston,5/1/13,110,514,4.69,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,AA,American,Salt Lake City,5/1/13,356,715,2.01,1,Delayed by Weather,UT
1,SEA,Seattle/Tacoma International,AA,American,Seattle,5/1/13,67,504,7.47,1,Delayed by Weather,WA
1,LAX,Los Angeles International,AS,Alaska,Los Angeles,5/1/13,119,221,1.85,1,Delayed by Weather,CA
1,SFO,San Francisco International,AS,Alaska,San Francisco,5/1/13,147,258,1.75,1,Delayed by Weather,CA
1,ORD,Chicago O'Hare International,AS,Alaska,Chicago,5/1/13,17,17,1.02,1,Delayed by Weather,IL
1,BOS,Logan International,AS,Alaska,Boston,5/1/13,52,22,0.42,1,Delayed by Weather,MA
1,DFW,Dallas/Fort Worth International,AS,Alaska,Dallas/Fort Worth,5/1/13,52,14,0.27,1,Delayed by Weather,TX
1,SEA,Seattle/Tacoma International,AS,Alaska,Seattle,5/1/13,115,423,3.69,1,Delayed by Weather,WA
1,PHX,Phoenix Sky Harbor International,B6,JetBlue,Phoenix,5/1/13,52,15,0.29,1,Delayed by Weather,AZ
1,MCO,Orlando International,B6,JetBlue,Orlando,5/1/13,86,638,7.4,1,Delayed by Weather,FL
1,ORD,Chicago O'Hare International,B6,JetBlue,Chicago,5/1/13,53,31,0.59,1,Delayed by Weather,IL
1,BOS,Logan International,B6,JetBlue,Boston,5/1/13,61,714,11.62,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,B6,JetBlue,Baltimore,5/1/13,85,34,0.4,1,Delayed by Weather,MD
1,EWR,Newark Liberty International,B6,JetBlue,Newark,5/1/13,66,430,6.55,1,Delayed by Weather,NJ
1,LAS,McCarran International,B6,JetBlue,Las Vegas,5/1/13,31,16,0.52,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,B6,JetBlue,New York,5/1/13,105,1300,12.37,1,Delayed by Weather,NY
1,LGA,LaGuardia,B6,JetBlue,New York,5/1/13,66,310,4.72,1,Delayed by Weather,NY
1,SLC,Salt Lake City International,B6,JetBlue,Salt Lake City,5/1/13,113,106,0.94,1,Delayed by Weather,UT
1,PHX,Phoenix Sky Harbor International,DL,Delta,Phoenix,5/1/13,38,93,2.42,1,Delayed by Weather,AZ
1,LAX,Los Angeles International,DL,Delta,Los Angeles,5/1/13,41,307,7.4,1,Delayed by Weather,CA
1,SFO,San Francisco International,DL,Delta,San Francisco,5/1/13,82,88,1.07,1,Delayed by Weather,CA
1,DEN,Denver International,DL,Delta,Denver,5/1/13,54,111,2.05,1,Delayed by Weather,CO
1,MCO,Orlando International,DL,Delta,Orlando,5/1/13,107,429,4.01,1,Delayed by Weather,FL
1,ATL,Hartsfield-Jackson Atlanta,DL,Delta,Atlanta,5/1/13,65,3238,49.66,1,Delayed by Weather,GA
1,ORD,Chicago O'Hare International,DL,Delta,Chicago,5/1/13,122,298,2.44,1,Delayed by Weather,IL
1,BOS,Logan International,DL,Delta,Boston,5/1/13,62,193,3.13,1,Delayed by Weather,MA
1,BWI,Baltimore/Washington International,DL,Delta,Baltimore,5/1/13,45,79,1.77,1,Delayed by Weather,MD
1,DTW,Detroit Metro Wayne County,DL,Delta,Detroit,5/1/13,90,1124,12.52,1,Delayed by Weather,MI
1,MSP,Minneapolis-St Paul International,DL,Delta,Minneapolis,5/1/13,72,632,8.73,1,Delayed by Weather,MN
1,CLT,Charlotte Douglas International,DL,Delta,Charlotte,5/1/13,100,1,0.01,1,Delayed by Weather,NC
1,EWR,Newark Liberty International,DL,Delta,Newark,5/1/13,139,385,2.77,1,Delayed by Weather,NJ
1,LAS,McCarran International,DL,Delta,Las Vegas,5/1/13,70,438,6.26,1,Delayed by Weather,NV
1,JFK,John F. Kennedy International,DL,Delta,New York,5/1/13,83,809,9.75,1,Delayed by Weather,NY
1,LGA,LaGuardia,DL,Delta,New York,5/1/13,104,1061,10.25,1,Delayed by Weather,NY
1,DFW,Dallas/Fort Worth International,DL,Delta,Dallas/Fort Worth,5/1/13,53,20,0.38,1,Delayed by Weather,TX
1,IAH,George Bush Intercontinental,DL,Delta,Houston,5/1/13,85,47,0.55,1,Delayed by Weather,TX
1,SLC,Salt Lake City International,DL,Delta,Salt Lake City,5/1/13,95,365,3.85,1,Delayed by Weather,UT
